DATE,TIME,VISALBEDOCAL,SWIRALBEDOCAL,TIRALBEDOCAL,CAMTEMPERATURE,SWIRTEMPERATURE,AMBTEMPERATURE,EXTTEMPERATURE,WDS/PIX,HDRWDS,XTABXLATE,YTABXLATE,GXPOS,GYPOS,GXLGTH,GXNO.,GYLGTH,GYNO.,FXLGTH,FROMDEPTH,TODEPTH,DEPTHINTERVAL,TRAYTYPE,WVLSTART,WVLEND,TOPVIS,XSPEED,PIXRATE,PIXMM,TOTINTSEC/PIX,BASEHT,PROFILPOSOFFSMM,PROFILRATIO,CAMPOSOFFSMM,CAMXFOVMM,CAMYFOVMM,CAMREFEDGE,CAMHT,YINCRCORE,COREHT,YWIDTH,XSTEPSIZE,TWDSPIX,THDRWDS,TIROFFSMM,TRAYTIM,FFOFFS,FCONSTANT,FROFFS,SPEEDCAL,XACCEL,TWVLST,TWVLEND,CASEID,TRAYTYPE.1,FILENAME,EXECUTABLE,COMMENT,LOGGER,SPECSERNO,SWVERSION,TRAYNOTE
19/08/2020,9:38:17 AM,19655.43555,0.0345563,0.0589931,21.6018829,18.5407658,19.9760914,0.12526,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5267.444336,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\August_2020\19Aug2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
19/08/2020,5:26:57 PM,19612.56445,0.0333012,0.0547396,25.8999729,23.0275536,24.0709438,0.1005526,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5275.253418,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\August_2020\19Aug2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
21/08/2020,12:04:28 PM,19652.19141,0.0350679,0.0587315,21.9729023,18.9117069,20.4143715,0.087589,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5276.118652,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\August_2020\21Aug2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
21/08/2020,5:59:28 PM,19612.87891,0.0333325,0.0550378,25.4675369,22.9767094,23.87953,0.1077351,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5282.033691,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\August_2020\21Aug2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
25/08/2020,10:29:15 AM,19654.4082,0.0351272,0.0588164,21.7592049,18.7300091,20.2186279,0.1126954,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5283.362793,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\August_2020\25Aug2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
25/08/2020,5:13:25 PM,19611.08984,0.0330452,0.0545971,26.0229073,23.2260056,24.2892914,0.1002866,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5290.095703,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\August_2020\25Aug2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
1/09/2020,10:15:31 AM,19637.46289,0.0355341,0.059336,22.7409172,19.1705379,21.0878124,0.1019239,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5291.532715,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\01Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
1/09/2020,4:44:31 PM,19650.18555,0.0317179,0.0550506,26.3974438,23.7835426,24.6240063,0.0907332,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5298.008301,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\01Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
2/09/2020,9:02:20 AM,19635.82227,0.0354139,0.059771,22.1178493,18.9654655,20.4647923,0.1037122,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5299.01709,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\02Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
2/09/2020,3:51:27 PM,19609.92578,0.0307011,0.055615,26.9477749,24.1930943,25.1793041,0.0907886,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5305.833496,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\02Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
4/09/2020,10:17:59 AM,19620.25391,0.0354889,0.0592813,22.3866463,19.0418243,20.7145863,0.1054501,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5306.654785,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\04Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
4/09/2020,2:46:36 PM,19725.08008,0.0268151,0.0526135,28.9971256,25.8496799,27.0121479,0.0984064,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5310.144043,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\04Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
8/09/2020,8:55:52 AM,19612.08008,0.0355778,0.058558,23.0867176,20.0168266,21.4685783,0.1143897,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5311.01709,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\08Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
8/09/2020,4:02:19 PM,19604.30469,0.0341097,0.0574358,24.666275,21.8127613,22.4847069,0.0981232,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5318.11084,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\08Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
11/09/2020,9:16:10 AM,19628.875,0.0351329,0.0593597,21.5015488,18.4125957,19.9246025,0.0934568,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5319.307617,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\11Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
11/09/2020,5:26:49 PM,19623.32617,0.0337537,0.0555592,25.0074692,22.5808926,23.3679581,0.1003578,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5327.48291,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\11Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
15/09/2020,9:29:10 AM,19613.18945,0.0347408,0.0598539,21.3900185,18.0364914,19.7330513,0.0925095,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5328.643066,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\15Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
15/09/2020,10:50:47 AM,19641.66211,0.0354662,0.057448,23.2293472,20.1172523,20.3536911,0.1027833,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5329.909668,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\15Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
15/09/2020,4:18:09 PM,19602.38867,0.0341588,0.0595139,24.5070305,22.1103706,22.7272148,0.1104421,536,5,255.5,555,0,50,340,8,160,3,1,2,3,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5335.364746,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\15Sep2020\TESTROCKS&3.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
18/09/2020,8:41:53 AM,19647.69727,0.0342498,0.0610553,20.6522064,17.3634205,19.1174831,0.1172054,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5342.448242,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\18Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
18/09/2020,4:48:33 PM,19660.89258,0.0343954,0.0571737,24.015192,21.3248749,21.8933334,0.0926363,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5350.558106,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\18Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
30/09/2020,9:53:58 AM,19609.86719,0.0356669,0.0580607,22.5819893,19.3220234,20.9957294,0.1217678,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5352.198731,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\30Sep2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
30/09/2020,4:06:56 PM,19624.12891,0.0348287,0.0566179,23.8974342,21.6910801,22.3450947,0.1024358,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5358.405762,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\September_2020\30Sep2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
1/10/2020,9:37:36 AM,19621.44922,0.0352331,0.0588257,21.7723808,18.650423,20.2059116,0.1018196,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5359.765625,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\01Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
1/10/2020,3:48:02 PM,19598.22656,0.0291803,0.0538034,27.2427883,24.5860157,25.3595104,0.0921111,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5365.932617,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\01Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
5/10/2020,8:43:37 AM,19620.03125,0.0349673,0.0585978,21.517271,18.4116631,19.9464722,0.1082258,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5367.275879,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\05Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
5/10/2020,2:19:00 PM,19587.0293,0.0338806,0.0555158,24.8189507,22.244957,23.2412338,0.1030331,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5372.856934,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\05Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
7/10/2020,1:58:18 PM,19598.41797,0.0353214,0.0565988,23.1001968,20.3993378,21.6151009,0.1111927,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5378.530273,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\07Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
7/10/2020,3:54:55 PM,19600.35547,0.0346967,0.0564636,23.7483463,21.4416809,22.3209782,0.1154179,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5380.472656,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\07Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
13/10/2020,10:15:03 AM,19387.04688,0.0348561,0.0571338,23.2469139,20.1744289,21.59519,0.1089894,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5382.314453,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\13Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
13/10/2020,4:02:13 PM,19388.71484,0.0331055,0.0556225,24.9186878,22.4419479,23.3287907,0.1004469,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5388.099121,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\13Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
14/10/2020,9:24:43 AM,19372.24023,0.0340806,0.0587393,21.0977154,18.0319099,19.5479755,0.103006,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5389.21875,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\14Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
14/10/2020,4:24:14 PM,19359.9707,0.03376,0.0553117,24.3207626,21.8364239,22.7870216,0.1136515,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5396.209473,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\14Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
16/10/2020,8:50:00 AM,19381.51367,0.0346074,0.0588284,21.3563557,18.1872997,19.7575417,0.1042218,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5398.192871,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\16Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
16/10/2020,4:09:24 PM,19355.71094,0.0342682,0.056758,23.4068089,21.023901,21.5886993,0.0925397,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5405.515625,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\16Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
20/10/2020,9:39:17 AM,19397.17773,0.0346614,0.0591837,21.0276184,17.9600563,19.520586,0.1022567,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5406.246094,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\20Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
20/10/2020,5:34:34 PM,19378.58203,0.0307941,0.0537802,26.0776005,23.7523499,24.5073948,0.0996895,536,5,255.5,555,0,50,340,8,160,3,1,1,2,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5414.165039,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\20Oct2020\TESTROCKS&2.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
21/10/2020,9:06:40 AM,19370.53516,0.0346935,0.0589885,21.4835701,18.2446327,20.0040531,0.1076936,536,5,255.5,555,0,50,340,8,160,3,1,0,1,0.004,65,380,2500,1032,48,12,4,0.084,30,100,64,-100,6.5,120,112,800,80,45,260,25,410,10,200,5415.197266,1.5,-1.5,-5.1999998,1.025,300,6000,14500,TESTROCKS ,"TestRocks_puc,,,Core Length for wooden puck holder = 383mm.  New metal holder =340mm. ",D:\TestRocks\MRT Test Rocks 2020\October_2020\21Oct2020\TESTROCKS&1.SDS ,C:\HyLogger\HyLog3TIR7_3_74\HyLog3CoreTIR7_3_74A.exe\SWIFTTable66absc.vi , ,23,26,7.3.74 , 
